X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	mean_rate
Ruminococcaceae_bacterium_D16	0.206585365853659	0.198475609756098	0.202764227642276	0.200518292682927	0.201780487804878	0.20219512195122	0.201513043478261	0.202283105022831	0.200974289580514	0.200876979293544	0.201506090808416	0.202020304568528	0.202558575445173	0.20213228894691	0.201779041429732	0.202010662604722	0.201706093189964	0.200758293838863	0.202230769230769	0.200554202192448	0.200475638051044	0.200968992248062	0.201927966101695	0.200238578680203	0.20077485380117	0.202708528584817	0.201191335740072	0.2011227154047	0.201432773109244	0.202266450040617	0.201214622641509	0.201598781880472	0.200166112956811	0.202396990326048	0.200073094326488	0.202429780033841	0.202156733618703	0.201474831676819	0.201955638862855	0.201325007614986	0.202187221396731	0.201285175514941	0.201456503258714	0.201949058693245	0.202514889009204	0.200797139830508	0.201531881804044	0.202416243654822	0.202255096966683	0.201503411306043	0.201359292881032	0.201675257731959	0.20144367816092	0.201351534296029	0.201739034116083	0.201305483028721	0.201536653131011	0.202045788699853	0.201693165393351	0.201685279187817	0.202141002596365	0.201239929259186	0.201231870044479	0.201551494384161	0.202131208997188	0.20134022521691	0.201793053282415	0.20182225407633	0.201915607344633	0.201423599025409	0.202335277968428	0.202035532994924	0.201668891855808	0.201865327625947	0.201655295646524	0.201668804103879	0.202145569620253	0.201874414245548	0.201701110425663	0.201640268047518	0.201296630565584	0.20166097162383	0.201673271686482	0.201544597534445	0.20169700444317	0.202088114463805	0.201459179386641	0.201906410078915	0.201635865845311	0.201774739407066	0.201624046057036	0.201786518341941	0.201885235163108	0.201487817522032	0.201754295973327	0.201916243654822	0.201602612408942	0.201773993038289	0.201700713758307	0.201754385964912	20.1660574427631
Ruminococcus_bromii	0.662439024390244	0.656890243902439	0.65630081300813	0.654085365853659	0.654292682926829	0.651666666666667	0.654747826086956	0.65648401826484	0.656197564276049	0.654238733252132	0.65327796234773	0.654081218274112	0.655998125585754	0.653463881636205	0.654735987002437	0.654242193450114	0.657770609318996	0.654380501015572	0.654942307692308	0.655773447015834	0.654158932714617	0.654717607973422	0.654179025423729	0.653873096446701	0.654731968810916	0.655332708528585	0.654323104693141	0.65490861618799	0.654323529411765	0.655999187652315	0.654716981132075	0.654229158736201	0.654437061646364	0.655632389824436	0.654810302819353	0.654541455160744	0.653714191636483	0.653552420647644	0.654117463292721	0.655068534876637	0.654255572065379	0.655073977371628	0.654752054406347	0.653934108527132	0.655790471034109	0.655013241525424	0.654844479004666	0.653393401015228	0.654323719542516	0.654517543859649	0.654302436693741	0.65433458294283	0.654997701149425	0.6548059566787	0.655232609658839	0.655376414273281	0.654176106005557	0.65480361268641	0.654173033243857	0.654294416243655	0.654002396644697	0.654737669483199	0.654206149680913	0.654365124690653	0.654402999062793	0.654404652021414	0.654888161483906	0.654594158752912	0.654782838983051	0.654664114166377	0.654710020590254	0.654986463620981	0.654472630173565	0.654863351992097	0.654424951267057	0.654682590573902	0.654629746835443	0.654094033114652	0.654546576187539	0.65474870545233	0.654641997593261	0.654812063586391	0.654708645237047	0.654439448875997	0.654526300702308	0.654589885252869	0.65432012323204	0.654480132908764	0.654906228610541	0.654778665222688	0.654913643057973	0.654466958018806	0.654629896502031	0.654616381544842	0.654605026929982	0.654748730964467	0.654716151720673	0.654604674291397	0.654612355402412	0.654605263157895	65.4737022551013
Ruminococcus_callidus	0.372682926829268	0.362073170731707	0.365731707317073	0.364390243902439	0.362024390243902	0.363963414634146	0.369739130434783	0.369786910197869	0.36702300405954	0.365042630937881	0.369136212624585	0.366832487309645	0.368828491096532	0.36822454308094	0.366661251015435	0.366252856054836	0.367562724014337	0.364928909952607	0.367160256410256	0.367758830694275	0.365997679814385	0.367414174972314	0.366382415254237	0.368395939086294	0.366301169590643	0.36688847235239	0.365058664259928	0.366457789382071	0.366033613445378	0.366539398862713	0.365491352201258	0.365481537875904	0.365699520118125	0.367753493371551	0.367539157674904	0.367472081218274	0.366703984194929	0.367354921449182	0.367013433302093	0.365723423697837	0.366136701337296	0.367783579924572	0.366418248795693	0.366680509413068	0.367219815917704	0.367068326271186	0.366622602384655	0.366954314720812	0.367799602187966	0.367266081871345	0.366765408504539	0.366640112464855	0.366137931034483	0.365631768953069	0.367339388568897	0.366649260226284	0.366965163496474	0.365727788279773	0.366483584555028	0.367100507614213	0.366337128020771	0.366415798781686	0.366710500870238	0.366607652769846	0.366802249297095	0.367376776813735	0.366324786324786	0.36747177925103	0.366391242937853	0.366686390532544	0.366983527796843	0.366692047377327	0.366393524699599	0.366297332894304	0.366448992852502	0.366678422571337	0.366971518987342	0.366362074351765	0.36625848241826	0.366806274748705	0.366493682310469	0.367098499480018	0.366453838250404	0.366632342277012	0.366643256413931	0.366417339566511	0.366753956028567	0.366692510037381	0.36666803559206	0.366151346960877	0.366733163743473	0.366380611839491	0.36654919428796	0.366747019180923	0.366602975121826	0.366531725888325	0.366489575483547	0.366542764793635	0.366454590204283	0.366593567251462	36.6675435091981
Ruminococcus_lactaris	0.535609756097561	0.529390243902439	0.533170731707317	0.531524390243902	0.532634146341463	0.528333333333333	0.53535652173913	0.533211567732116	0.532571041948579	0.531059683313033	0.530542635658915	0.530477157360406	0.531358950328022	0.531366405570061	0.532233956133225	0.531363290175171	0.532623655913979	0.530575490859851	0.532320512820513	0.532990255785627	0.531885150812065	0.5312569213732	0.530190677966102	0.531959390862944	0.529961013645224	0.529971883786317	0.531940433212996	0.530604873803307	0.531428571428571	0.531571892770106	0.532150157232704	0.532976779596498	0.531044665928387	0.531440343962737	0.532171945701358	0.53170219966159	0.53127428383273	0.530125040076948	0.531027803811309	0.531906792567773	0.531473997028232	0.530821003771395	0.53103712099745	0.53188261351052	0.531694639956687	0.531366525423729	0.531555209953344	0.531225888324873	0.532207856787668	0.531415692007797	0.531106067845198	0.531401124648547	0.531374712643678	0.531304151624549	0.531619406291537	0.531583986074848	0.530829237016456	0.531195127074144	0.531274003716705	0.531092385786802	0.531310165767925	0.531190803694243	0.531278282730613	0.531003236245955	0.531074039362699	0.531264537566919	0.531553009638116	0.531055366421788	0.531318855932203	0.53112948137835	0.531803363074811	0.531292724196277	0.532176234979973	0.531376358248271	0.531556205328135	0.531224751522924	0.531615506329114	0.531160574820369	0.531426588525601	0.531104173012489	0.53148916967509	0.531295498440054	0.53151475121092	0.531488034807832	0.531595241507811	0.531318883694574	0.531074079260608	0.530848677834695	0.531437371663244	0.531261675917152	0.53153701968135	0.531250165540988	0.531378226123411	0.531306376360809	0.53123236727366	0.531145939086294	0.531372770660638	0.531306563898558	0.531287226187546	0.531310916179337	53.146130513263
Subdoligranulum_unclassified	0.999756097560976	0.999817073170732	0.999959349593496	0.999939024390244	0.999878048780488	0.999918699186992	0.999930434782609	0.999878234398782	0.999824086603518	0.999963459196102	0.999856035437431	0.99989847715736	0.999906279287723	0.999852045256745	0.999853777416734	0.99987814166032	0.999849462365591	0.999823967501693	0.999852564102564	0.999902557856273	0.999901392111369	0.999872646733112	0.999872881355932	0.999888324873096	0.999853801169591	0.999878163074039	0.999900722021661	0.999891209747607	0.999848739495798	0.999878147847279	0.999862421383648	0.999893414541302	0.999885566629753	0.999896094589753	0.999902540898016	0.999891708967851	0.999864998353638	0.999887784546329	0.999859418931584	0.999899482180932	0.999878157503715	0.999883957064114	0.999878152451119	0.999875415282392	0.999899837574445	0.999864936440678	0.999865215137377	0.999855329949239	0.999868224763799	0.999868421052632	0.999882943143813	0.999864104967198	0.999868965517241	0.999869133574007	0.999869295525033	0.999882506527415	0.999884590724514	0.999888678848981	0.999898823043568	0.999904568527919	0.999864190133813	0.99986834348595	0.999868497389286	0.999876261184085	0.999868791002812	0.999867085102455	0.999870885615566	0.99987994982978	0.999888771186441	0.999886877828054	0.999883321894303	0.99987986463621	0.999868157543391	0.999886401053671	0.999879792072774	0.999879769156781	0.999876582278481	0.999881287097782	0.99987970388649	0.999864453243984	0.999879663056558	0.999872232952013	0.999879641861148	0.999891225525743	0.999871004729827	0.999879586343675	0.999872566867385	0.99987401356777	0.999875427789185	0.999876810613239	0.999872807604766	0.999876837504966	0.999875540416612	0.999874287195438	0.999883303411131	0.999874365482234	0.999881939211253	0.999876926902039	0.999876938222988	0.999878167641326	99.9877808052993
Catenibacterium_mitsuokai	0.093780487804878	0.0911585365853659	0.0936991869918699	0.095609756097561	0.0958048780487805	0.0950813008130081	0.0945739130434783	0.0946727549467275	0.0940730717185386	0.0941291108404385	0.0932115171650055	0.0946395939086294	0.0941330834114339	0.0942210617928634	0.095800162469537	0.0934044173648134	0.0941290322580645	0.0942247799593771	0.0951666666666667	0.0943483556638246	0.0941299303944316	0.0946677740863787	0.0942955508474576	0.0937055837563452	0.0954337231968811	0.0942924086223055	0.0941425992779783	0.094852045256745	0.0948697478991597	0.0940779853777417	0.0932232704402516	0.093829463266083	0.0939608711701735	0.0946649946255822	0.0940549947789767	0.0944027072758037	0.0948468883766875	0.0930907342096826	0.094445485785692	0.0941395065488882	0.0940534918276374	0.0942616768204236	0.0931028620005667	0.0941112956810631	0.0941093665403357	0.0943087923728814	0.0947926386728875	0.0939187817258883	0.0942168075584286	0.0941057504873294	0.0943764930721452	0.0939104967197751	0.0947011494252874	0.093937274368231	0.0940008861320337	0.0938250652741514	0.0939410130369737	0.0942113001470279	0.093718769357836	0.0939776649746193	0.0942680247653285	0.0943348398506583	0.0938580545349062	0.0941157433847325	0.0937656982193065	0.0939652944434189	0.0937915984724495	0.0941927969897868	0.0943785310734463	0.0942777584406544	0.0944749485243651	0.0942115059221658	0.0941238317757009	0.0943365162989793	0.0943875893437297	0.0942882334081436	0.0942199367088608	0.094154951577632	0.0941332510795805	0.0943116052391106	0.0942448856799037	0.0941167731392067	0.0940525466020843	0.09421609862219	0.0942468109502652	0.094041648958776	0.0941632824534379	0.0942420047071854	0.0939466119096509	0.0940828482469203	0.0942589369393493	0.0940299298106211	0.0942237652299227	0.0942301710730949	0.0941549115157733	0.0941510152284264	0.0941019844260236	0.0941173545499751	0.0941681023873985	0.0941764132553606	9.41912631467815
Erysipelotrichaceae_bacterium_21_3	0.0860975609756098	0.0869512195121951	0.0848780487804878	0.0839329268292683	0.0831219512195122	0.0840650406504065	0.0820695652173913	0.083896499238965	0.0848173207036536	0.08557856272838	0.0819601328903655	0.0838883248730964	0.083767572633552	0.0835422106179286	0.0843866774979691	0.0839299314546839	0.0841505376344086	0.0830331753554502	0.0842051282051282	0.0833617539585871	0.0837935034802784	0.0828460686600221	0.0835275423728814	0.0840507614213198	0.0837816764132554	0.0840393626991565	0.0835243682310469	0.0837380330722367	0.0845840336134454	0.0842648253452478	0.0836792452830189	0.0838028169014085	0.0842598744924326	0.0839269079183089	0.0839227288548555	0.0836514382402707	0.084115903852486	0.0844212888746393	0.0836738519212746	0.0838501370697533	0.0840237741456166	0.0843516100957354	0.0834712383111363	0.0836267995570321	0.0839523551705468	0.0836652542372881	0.0844660445826853	0.0838705583756345	0.0837742416708105	0.0843615984405458	0.0840372670807453	0.0840089034676664	0.0835632183908046	0.0836981046931408	0.084040762073549	0.0838468233246301	0.0836610386834794	0.0838836378911993	0.0837270287012183	0.083248730964467	0.0839944078290393	0.0833621536647671	0.0840166312125314	0.083891109841995	0.083456419868791	0.0836348532398006	0.0836988543371522	0.0838917756674431	0.0838400423728814	0.0837852419074138	0.083984214138641	0.0838037225042301	0.0838167556742323	0.0837718142904182	0.0839100064977258	0.0837704392433472	0.0837784810126582	0.0839800062480475	0.0839543491671808	0.083627779469997	0.0839335138387485	0.0835923339771208	0.0837810068985762	0.0838027556200145	0.0837996273469973	0.0837767389148605	0.0838173925220557	0.0837255987816697	0.0836563997262149	0.0838418843914986	0.083783639041371	0.0839345782015627	0.0838372854709813	0.0838167444271643	0.0837394203641959	0.0837652284263959	0.083835719668425	0.083840129288911	0.0838210681762245	0.0838206627680312	8.38825828559162
Eubacterium_biforme	0.254634146341463	0.264146341463415	0.265609756097561	0.264298780487805	0.265585365853659	0.269024390243902	0.265182608695652	0.265677321156773	0.266955345060893	0.264872107186358	0.264761904761905	0.266040609137056	0.263842549203374	0.265361183637946	0.267757920389927	0.264409748667174	0.265254480286738	0.2645903859174	0.265987179487179	0.265304506699147	0.267209976798144	0.265681063122924	0.265508474576271	0.265893401015228	0.265584795321637	0.265576382380506	0.264819494584838	0.265430809399478	0.266987394957983	0.265714865962632	0.265762578616352	0.265496764370004	0.266304909560724	0.266352561805804	0.265593456317438	0.26565820642978	0.265805070793546	0.265524206476435	0.265782567947516	0.265692963752665	0.265610698365527	0.265593269509719	0.26488240294701	0.265739202657807	0.267582566323768	0.265264830508475	0.265134784862623	0.265715736040609	0.265176529090005	0.265207115009747	0.265625895843287	0.265705248359888	0.266052873563218	0.265537003610108	0.266282676118742	0.265737597911227	0.265037401154093	0.265467338794371	0.265469750154863	0.265703553299492	0.26581985220691	0.265832187070151	0.265244633533166	0.265484485056158	0.264882849109653	0.265416282074949	0.265975631933079	0.266183479663143	0.265510240112994	0.265527323355378	0.265422100205903	0.265832487309645	0.2655173564753	0.265615739216332	0.26546783625731	0.265641231163835	0.266178797468354	0.265251483911278	0.265547501542258	0.265962534267438	0.265723525872443	0.265941167731392	0.265372082782915	0.265902828136331	0.265440733839759	0.26590451905369	0.265688278952528	0.265533711754119	0.265582477754962	0.265747935562475	0.265861561119293	0.265680042378493	0.265908554958732	0.265562467599793	0.265675814311362	0.265789340101523	0.265748555639287	0.265762058677275	0.265758060546394	0.265716374269006	26.5548171720648
Holdemania_filiformis	0.294268292682927	0.288170731707317	0.292479674796748	0.293810975609756	0.291829268292683	0.291930894308943	0.293286956521739	0.292800608828006	0.294709066305819	0.293093788063337	0.294174972314507	0.293482233502538	0.291115276476101	0.293794604003481	0.295012185215272	0.293975628332064	0.293749103942652	0.292742044685173	0.2935	0.293112058465286	0.292958236658933	0.294158361018826	0.293458686440678	0.292071065989848	0.292631578947368	0.293120899718838	0.293023465703971	0.292732811140122	0.292147058823529	0.292912266450041	0.293388364779874	0.293566806242863	0.29282022886674	0.294080974561089	0.294065436825618	0.293732656514382	0.29355943365163	0.292834241744149	0.294336144954702	0.293021626561072	0.292959881129272	0.293225993617639	0.292320770756588	0.292677187153931	0.292601515971846	0.292513241525424	0.29272420943494	0.293560913705584	0.293607657881651	0.293937621832359	0.293201146679408	0.293669165885661	0.292558620689655	0.292267599277978	0.293828090385467	0.292813315926893	0.293043385338748	0.293709304767906	0.292744166838736	0.292550253807107	0.292977831036549	0.293764983297308	0.293662734480758	0.293196268798782	0.29405060918463	0.292944434188665	0.293897072194945	0.293089052141193	0.293170903954802	0.293165680473373	0.293347632120796	0.293159052453469	0.293861815754339	0.293521567336187	0.293687459389214	0.293547611413915	0.293305379746835	0.293405185879413	0.29338371375694	0.293038379530917	0.29328670276775	0.293405140395186	0.293488918244532	0.293222625090645	0.293124552099756	0.293183170420739	0.293167623582131	0.293184272462966	0.293649555099247	0.293334235819683	0.293143660463248	0.293404847040127	0.293390541071663	0.293468118195956	0.293168761220826	0.29356345177665	0.293398643556895	0.293439830929886	0.29336820083682	0.293372319688109	29.3211152901513
Holdemania_unclassified	0.308170731707317	0.313048780487805	0.314186991869919	0.315274390243902	0.315829268292683	0.315711382113821	0.315286956521739	0.312648401826484	0.314627875507442	0.315042630937881	0.317320044296789	0.31438578680203	0.315426429240862	0.314725848563969	0.313216896831844	0.314188880426504	0.314501792114695	0.314928909952607	0.31550641025641	0.315182704019488	0.316328306264501	0.315105204872647	0.313056144067797	0.313527918781726	0.31483918128655	0.31493908153702	0.314255415162455	0.315696257615318	0.312079831932773	0.315434606011373	0.314072327044025	0.314404263418348	0.315418973791067	0.315177355786456	0.315081796032022	0.314883248730964	0.314293710898913	0.315049695415197	0.314879725085911	0.31456289978678	0.314796433878157	0.313707571801567	0.315080759421933	0.314579180509413	0.315427720628045	0.314859639830508	0.31428978745464	0.314908629441624	0.315380407757335	0.314961013645224	0.313874820831343	0.314866447985005	0.314519540229885	0.314054602888087	0.315192733717324	0.314168842471715	0.31387903398162	0.315143877336694	0.314404294858559	0.314162436548223	0.314335929698422	0.3143859304382	0.314335718429704	0.314860079954312	0.314618556701031	0.314580025844563	0.314862702309511	0.31453682135818	0.314207274011299	0.314383919248173	0.31477693891558	0.315104906937394	0.314814753004005	0.314858412907474	0.314824561403509	0.314902212247515	0.31468670886076	0.314729771946267	0.314851943244911	0.314855315260433	0.314861612515042	0.314706581488635	0.314688096286511	0.314781725888325	0.314946251970761	0.31472021532795	0.314864864864865	0.31471964557663	0.314640657084189	0.314595911736835	0.314649886196278	0.314563633955767	0.314785798506485	0.314705806117159	0.314839702487817	0.314842639593909	0.314600602863602	0.3147588264545	0.314644351464435	0.31469298245614	31.46267710631
Acidaminococcus_unclassified	0.0639024390243902	0.0635975609756098	0.0627642276422764	0.0616768292682927	0.0631219512195122	0.0629065040650407	0.0644695652173913	0.0618873668188737	0.0616914749661705	0.0607186358099878	0.062093023255814	0.0630862944162437	0.0612652296157451	0.0620191470844212	0.0629650690495532	0.060982482863671	0.0619928315412186	0.063175355450237	0.0627051282051282	0.0619427527405603	0.0624941995359629	0.0619158361018826	0.0626536016949153	0.0621015228426396	0.0617056530214425	0.0629287722586692	0.062278880866426	0.0624151436031332	0.0622142857142857	0.0629000812347685	0.0623860062893082	0.0621507422915874	0.06281284606866	0.06274811895378	0.0622345979812043	0.0629407783417936	0.0623839315113599	0.0623116383456236	0.0617057169634489	0.0622266219920804	0.0626567607726597	0.0626776907455759	0.061793709266081	0.0627990033222591	0.0625554953979426	0.0627251059322034	0.062597200622084	0.0624568527918782	0.0620412729985082	0.0617446393762183	0.062888198757764	0.0624437675726336	0.062464367816092	0.062793321299639	0.0623416038989809	0.0625957354221062	0.0626736482154306	0.0624343625288805	0.0623291348337807	0.062497461928934	0.0622109047333733	0.0622460208292395	0.0621137110810288	0.0623967256805635	0.0625098406747891	0.0623943141960495	0.0623458810692853	0.0624404228632861	0.0623040254237288	0.0621823877479986	0.0623009608785175	0.0627783417935702	0.0622413217623498	0.0625518603885413	0.0624366471734893	0.0625008015389548	0.0623971518987342	0.0622055607622618	0.0621838371375694	0.0626987511422479	0.0622593261131167	0.062538998662903	0.0625921033318655	0.0624510514865845	0.0625297405761789	0.062595268451622	0.0622139756336648	0.0625488024366607	0.062299794661191	0.0624191146608908	0.0622707189717499	0.0623202224870878	0.0624302371282589	0.0623989113530327	0.0623480379584509	0.0623946700507614	0.0623536799799045	0.0623769269020388	0.0623837066207236	0.0623781676413255	6.24152510222635
Phascolarctobacterium_succinatutens	0.277804878048781	0.284634146341463	0.283739837398374	0.285640243902439	0.284512195121951	0.284817073170732	0.284782608695652	0.283896499238965	0.284857916102842	0.283885505481121	0.285359911406423	0.284446700507614	0.285716963448922	0.285187119234117	0.286628757108042	0.284737242955065	0.283627240143369	0.283547731888964	0.284576923076923	0.285383678440926	0.284292343387471	0.284141749723145	0.283951271186441	0.284314720812183	0.285950292397661	0.28549671977507	0.283528880866426	0.28449956483899	0.283378151260504	0.284646628757108	0.283930817610063	0.283871336124857	0.282325581395349	0.28572554639914	0.283069961712496	0.283780033840948	0.285021402700033	0.284555947419045	0.28389878163074	0.284136460554371	0.2841426448737	0.284441543371047	0.28459336922641	0.284961240310078	0.285414185165133	0.28432468220339	0.283621047174702	0.284053299492386	0.284820984584784	0.284593079922027	0.28409221213569	0.28447985004686	0.284455172413793	0.284756317689531	0.283934426229508	0.285369886858138	0.283780722376576	0.284328922495274	0.284604583935577	0.284962436548223	0.284062312762133	0.283914325014738	0.284445948559273	0.284054825813821	0.284646672914714	0.284244046520214	0.284702673213311	0.284413187600788	0.28416313559322	0.284533588583362	0.284102608098833	0.28424027072758	0.284123831775701	0.284143891998683	0.285092592592593	0.284796409105483	0.284310126582278	0.283976882224305	0.284336829117828	0.283894303990253	0.284417870036101	0.284355964938345	0.284258036107442	0.284261058738216	0.28441880464383	0.28417622892761	0.284139476263829	0.284646268863353	0.284331279945243	0.284177609313659	0.284522693801044	0.284410011918951	0.284301061181711	0.284191290824261	0.284357527571172	0.284441624365482	0.284444863099724	0.284321233217305	0.284347772581836	0.284356725146199	28.435105835432
Dialister_invisus	0.402439024390244	0.397317073170732	0.396138211382114	0.394115853658537	0.392634146341463	0.39609756097561	0.398365217391304	0.393257229832572	0.395629228687415	0.395895249695493	0.394894795127353	0.396213197969543	0.394011246485473	0.394290687554395	0.394037367993501	0.395765422696116	0.396322580645161	0.394265402843602	0.393955128205128	0.394640682095006	0.394640371229698	0.39718161683278	0.394560381355932	0.396213197969543	0.393981481481481	0.395210871602624	0.395645306859206	0.395504786771105	0.394256302521008	0.393586515028432	0.394874213836478	0.393692424819185	0.395418973791067	0.394080974561089	0.396209537069266	0.394666666666667	0.395630556470201	0.393549214491824	0.394101843174008	0.39454157782516	0.395111441307578	0.394792573252103	0.39509492774157	0.394629014396456	0.393868435300487	0.395148305084746	0.395575427682737	0.394664974619289	0.394554947787171	0.394181286549708	0.394887720974678	0.395742736644798	0.394834482758621	0.39476083032491	0.394647762516615	0.393933855526545	0.394667664030776	0.394566267590842	0.395034069791452	0.394934010152284	0.394417815058917	0.394452741206524	0.394397602011216	0.394298496097468	0.394537956888472	0.394832933357947	0.394373522458629	0.39522307830138	0.39517302259887	0.394860772711451	0.394878174330817	0.394908629441624	0.395368825100133	0.394487981560751	0.394511046133853	0.393946777813402	0.394751582278481	0.395292096219931	0.394839605181986	0.394990862016448	0.394807460890493	0.394639726637944	0.394519301335682	0.39449166062364	0.394974917586355	0.394650800396657	0.394951687438734	0.394511975633393	0.394777549623545	0.395102206579125	0.394520016066408	0.394694742418223	0.394658718721342	0.394795230689476	0.394817902026161	0.394709390862944	0.39462949007787	0.394733963202387	0.394750184592666	0.394736842105263	39.4924801438075
Megasphaera_unclassified	0.0517073170731707	0.0511585365853659	0.0548780487804878	0.0546341463414634	0.0549024390243902	0.0535772357723577	0.0528695652173913	0.0538508371385084	0.0532070365358593	0.0520219244823386	0.0522259136212625	0.0528223350253807	0.0535988753514527	0.0524891209747607	0.0531031681559708	0.0526961157654227	0.0525663082437276	0.0521123899796886	0.0537051282051282	0.0529415347137637	0.0534396751740139	0.0523145071982281	0.0532944915254237	0.0525482233502538	0.0532358674463938	0.0531865042174321	0.0531949458483755	0.0527719756309835	0.0533193277310924	0.0531965881397238	0.0533490566037736	0.0529272934906738	0.052469545957918	0.0528771049802938	0.0524782457361643	0.0533096446700508	0.05352650642081	0.0532029496633536	0.0526616682286785	0.053338409990862	0.0530193164933135	0.0531157528285466	0.0528563332388779	0.0529568106312292	0.0529534380075799	0.0528257415254237	0.0524261275272162	0.0529390862944162	0.0526205867727499	0.0528070175438596	0.0528929765886288	0.0530857544517338	0.0534183908045977	0.0525879963898917	0.0528622064687638	0.0530613577023499	0.0525325924342808	0.0530119722747322	0.0530435680363411	0.0530477157360406	0.0527681246255243	0.0526056199646296	0.053206343067105	0.0530972777460499	0.052970946579194	0.0530293520398745	0.052962356792144	0.0530191721913636	0.0531779661016949	0.0530490776192134	0.0528997940974605	0.0529103214890017	0.0527002670226969	0.0529140599275601	0.0530799220272904	0.0531260019236935	0.0531518987341772	0.0529240862230553	0.0526881554595928	0.0529013097776424	0.0530821299638989	0.0531436636458179	0.0531058270952591	0.0529441624365482	0.0530772538340261	0.0529961750956226	0.0531410166643327	0.0529835248511699	0.0529062286105407	0.0530946256937864	0.0529053420805998	0.0530366838829294	0.0529778592951657	0.0530171073094868	0.0529699923057194	0.0529720812182741	0.0529615674453655	0.0530084535057185	0.0530162441545656	0.0529970760233918	5.29929431926415
Mitsuokella_multacida	0.0941463414634146	0.0953048780487805	0.0979674796747967	0.0984146341463415	0.0978536585365854	0.0969308943089431	0.095304347826087	0.0969710806697108	0.0967929634641407	0.0961388550548112	0.0962790697674419	0.0958883248730964	0.0982193064667291	0.096727589208007	0.0970349309504468	0.0957730388423458	0.0970465949820788	0.0956127285037238	0.0978076923076923	0.0970523751522533	0.0963805104408353	0.0961904761904762	0.0969968220338983	0.0977766497461929	0.0973196881091618	0.0966447985004686	0.0971705776173285	0.0972976501305483	0.097344537815126	0.0969983753046304	0.0968474842767296	0.0960601446516939	0.0967921742340347	0.0966821927624507	0.096630699617125	0.096575296108291	0.0963055647020086	0.097124078230202	0.0964042486722899	0.0980048735912275	0.09681426448737	0.0970002901073397	0.097018985548314	0.0969435215946844	0.0970519761775853	0.0965783898305085	0.0958579574909279	0.0970532994923858	0.0969318746892093	0.0970614035087719	0.0965193502150024	0.0964175257731959	0.0971770114942529	0.0967283393501805	0.0969450598139123	0.0970517841601393	0.096832656550545	0.0965742491073304	0.0967705967375594	0.0974456852791878	0.0964389854204114	0.0967714678718805	0.0965461226068459	0.096971254521226	0.0963748828491097	0.0968986523906221	0.0968157846881251	0.0969199068267336	0.0970197740112994	0.0972328576400975	0.0967536032944406	0.0966835871404399	0.0965637516688919	0.0969591702337833	0.09704840805718	0.0971032382173774	0.0968844936708861	0.0964667291471415	0.0967520049352252	0.0971154431922022	0.096985559566787	0.0970940424899718	0.0969073829443711	0.097005076142132	0.0968439157230902	0.0969244935543278	0.0968785884329926	0.0969458673681296	0.0967830253251198	0.0968796534452416	0.0968871334850716	0.0968520725731691	0.0969396043495349	0.096782011404873	0.0967940497563478	0.0968172588832487	0.0968387339864356	0.096921929388364	0.096877922717204	0.0968567251461988	9.68172301345708
Mitsuokella_unclassified	0.106951219512195	0.102560975609756	0.105243902439024	0.106768292682927	0.106390243902439	0.106382113821138	0.105008695652174	0.10544901065449	0.105304465493911	0.104555420219245	0.105260243632337	0.104131979695431	0.106982193064667	0.106353350739774	0.105475223395613	0.104859101294745	0.106379928315412	0.105057549085985	0.107487179487179	0.105883069427527	0.106113689095128	0.105658914728682	0.106636652542373	0.107182741116751	0.105960038986355	0.105923149015933	0.106908844765343	0.106353350739774	0.106579831932773	0.106770917952884	0.106214622641509	0.105135135135135	0.105928386858619	0.105653887495521	0.105840584754612	0.106023688663283	0.105676654593349	0.105886502084001	0.105773195876289	0.106606762107828	0.10578603268945	0.105900783289817	0.105891187305186	0.105955149501661	0.106145100162426	0.105728283898305	0.105684292379471	0.106352791878173	0.106019393336648	0.106479044834308	0.105654562828476	0.105677132146204	0.105979310344828	0.105663357400722	0.105952591936198	0.105894255874674	0.106182945073734	0.105406427221172	0.105981829444559	0.106921827411168	0.105702017175954	0.105832187070151	0.10563333977954	0.106173615077099	0.105473289597001	0.105966402067565	0.1058610656483	0.106101057158215	0.106128177966102	0.1063452836756	0.105984900480439	0.105967851099831	0.105941255006676	0.10600921962463	0.106414879792073	0.105981083680667	0.106129746835443	0.105538894095595	0.10591455891425	0.106049345111179	0.106107099879663	0.106088248402912	0.105995890209893	0.106087019579405	0.105852085423534	0.106158096047599	0.105994958689259	0.106112418662606	0.106001368925394	0.106116149993231	0.106161467398581	0.106036286584558	0.106126031704441	0.105892949714878	0.105957937932803	0.10591116751269	0.10589047977895	0.106095226255594	0.105991877922717	0.105994152046784	10.5942870906911
