"VE_COHOUSING.ID_DMP","CI_COHOUSING.ID_DMP","empPV_COHOUSING.ID_DMP","LogL_COHOUSING.ID_DMP","Pv_COHOUSING.ID_DMP","VE_Residual","CI_Residual","empPV_Residual","LogL_Residual","Est_Age","SE_Age","P.Chisq_Age","Est_META.DNA.postclean.reads","SE_META.DNA.postclean.reads","P.Chisq_META.DNA.postclean.reads","Est_META.POOP.Freq","SE_META.POOP.Freq","P.Chisq_META.POOP.Freq","Est_Sex","SE_Sex","P.Chisq_Sex","Trait","Trait.short","N","Nz","Prev","Model","VE_ID","CI_ID","empPV_ID","LogL_ID","Pv_ID","VE_famID","CI_famID","empPV_famID","LogL_famID","Pv_famID"
0.0646383108982837,"0-0.12",0,-4492.73879082342,0.0359353408347507,0.755625196571752,"0.63-0.88",0,-4490.53870564693,-0.00395396467278424,0.000872352926696794,5.82817557220424e-06,-0.206319338292924,0.096667711762973,0.0328170117803089,0.0579925484538138,0.0178802085350215,0.00118115044303831,0.055907518974044,0.0281785407920774,0.047250720718501,"PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II","II",3571,0,100,"no-family",0.179736492529965,"0.04-0.31",0,-4493.95063551703,0.0089947964343868,NA,NA,NA,NA,NA
0.0586930375393665,"0-0.12",0,-4769.02137362777,0.0616312096266751,0.7526408403859,"0.61-0.9",0,-4767.27490589982,-0.00693347339167921,0.000941653880906125,1.7971382923964e-13,-0.191742610178342,0.104452051060902,0.0664020662355813,-0.0231668453347335,0.0193211592454899,0.230512341071325,-0.0639373610788089,0.0304949698973169,0.0360243301744984,"PWY.621..sucrose.degradation.III..sucrose.invertase.","invertase",3571,5,99.94,"no-family",0.188666122074733,"0.04-0.33",0,-4770.55255210732,0.0104572652740949,NA,NA,NA,NA,NA
0.0688970527282854,"0.01-0.13",0,-4518.63086073559,0.0234627564254553,0.756449480067757,"0.63-0.89",0,-4516.06390355001,-0.00375596410312367,0.000879315306763413,1.94193458195284e-05,-0.177618468016163,0.0973636936334909,0.0681100178387306,0.0510335845615033,0.0180082149024934,0.00459828852607327,0.0516445455094775,0.028349783655801,0.068501885547699,"PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage","salvage",3571,0,100,"no-family",0.174653467203957,"0.04-0.31",0,-4519.20953219233,0.0121334951283183,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.833333044928082,"0.71-0.96",0,-4373.30885559115,-0.0050420060921716,0.000830194130668177,1.2531925053223e-09,-0.046699038398457,0.0934227863034442,0.617168198717449,0.00333262042538382,0.0172922242006454,0.847175406949224,-0.0311727463921524,0.0277181806191988,0.260745107392089,"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.","containing",3571,0,100,"heritability.only",0.166666955071918,"0.04-0.3",0,-4376.4226595484,0.0125773528298556,NA,NA,NA,NA,NA
0.0587146165096472,"0-0.12",0,-4219.06893942309,0.0596026346380828,0.766524875181348,"0.63-0.9",0,-4217.29473577179,-0.00387000775199889,0.000806809486194045,1.61316174238519e-06,-0.169583251437541,0.0895420726320062,0.0582389960651044,0.00576375891646573,0.0165630345416655,0.727848213798888,-0.0340708821711116,0.0261434947134273,0.192497614475806,"PWY.7111..pyruvate.fermentation.to.isobutanol..engineered.","engineered",3571,0,100,"no-family",0.174760508309005,"0.04-0.31",0,-4220.36332463738,0.0132368417454096,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.82857859256419,"0.7-0.96",0,-4346.73142375875,-0.00246910016628472,0.000824253721404895,0.00273942830858131,-0.0989496369663116,0.0927319541879573,0.285949232727135,-0.0244341481333764,0.0171642665549204,0.154577512926536,-0.0811264893620049,0.0275125316899143,0.00319102806321158,"PWY66.422..D.galactose.degradation.V..Leloir.pathway.","pathway",3571,0,100,"heritability.only",0.17142140743581,"0.03-0.31",0,-4349.75574947939,0.0139169219717284,NA,NA,NA,NA,NA
0.0939772319510001,"0.03-0.15",0,-4656.08571049605,0.00206689462641658,0.726467612033031,"0.59-0.87",0,-4651.34113064395,-0.00454061960569747,0.000918649423389284,7.70432211248075e-07,-0.131414973542557,0.101125118385569,0.193762618827598,-0.039050321497515,0.0187003850932,0.0367789422194423,-0.0519294302706841,0.0292489409140925,0.0758270094842653,"PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation","degradation",3571,6,99.93,"no-family",0.179555156015969,"0.04-0.32",0,-4654.32950423181,0.0144957133092169,NA,NA,NA,NA,NA
0.0486453774611164,"0-0.11",0,-4386.85070487871,0.115960258090494,0.785679768912446,"0.65-0.92",0,-4385.61517867215,-0.00495117245043554,0.000843383147978022,4.34197970851452e-09,-0.0386419742629057,0.0938512627940433,0.680532695361933,0.00324619165704467,0.0173617423806468,0.851681143200069,-0.0276760078855723,0.0274771932455957,0.313821557567397,"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.","containing",3571,0,100,"no-family",0.165674853626438,"0.03-0.3",0,-4388.55644069201,0.0152918850179843,NA,NA,NA,NA,NA
0.0492241457046352,"0-0.11",0,-4443.01720462166,0.107359514186156,0.784742845017865,"0.65-0.91",0,-4441.72087179894,-0.00366094434865385,0.000856872692068399,1.93338315630642e-05,-0.149447858263278,0.0953382831148535,0.116985374059678,0.0347721510795104,0.0176367289475397,0.0486580319903736,0.0322932257397448,0.0279081464339752,0.247221121326773,"PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.","coli",3571,0,100,"no-family",0.1660330092775,"0.03-0.3",0,-4444.6249234732,0.0159524901452311,NA,NA,NA,NA,NA
0.0637431946961676,"0-0.12",0,-4231.3948721111,0.0409218445196607,0.76772001530989,"0.63-0.9",0,-4229.30524790544,-0.00410148494432028,0.000810290941873793,4.15439607053323e-07,-0.156793289811557,0.0898472206738628,0.0809657105469716,0.00945603431033664,0.0166186630640823,0.569355526310569,-0.0250908661417121,0.0261980068620958,0.338194130494274,"VALSYN.PWY..L.valine.biosynthesis","biosynthesis",3571,0,100,"no-family",0.168536789993943,"0.03-0.3",0,-4232.18429568438,0.0164128522355607,NA,NA,NA,NA,NA
0.0671906683305658,"0.01-0.13",0,-4557.13074233455,0.026270765917202,0.767361312879589,"0.63-0.9",0,-4554.66168793722,-0.00526563498746226,0.000888199012432122,3.05825207572879e-09,-0.0441093921035739,0.0984200107235819,0.654026875912253,0.0270563143873683,0.0182037397978048,0.137198393517566,0.0103773625325621,0.0286716471852856,0.717398260929521,"PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis","biosynthesis",3571,0,100,"no-family",0.165448018789846,"0.03-0.3",0,-4557.43457794434,0.0185252986062872,NA,NA,NA,NA,NA
0.0572624191982561,"0-0.12",0,-4510.81896106515,0.0593517740897283,0.784556260886008,"0.66-0.91",0,-4509.04125788597,-0.00379949854125408,0.000874585244104095,1.39692918414348e-05,-0.162708394306173,0.0971608432455417,0.0940069880363235,0.0519297042353686,0.0179724268393295,0.00385965856029804,0.0470053924190477,0.0283812392877543,0.0976785848418507,"PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I","I",3571,0,100,"no-family",0.158181319915736,"0.02-0.29",0,-4511.68247449298,0.0215416233117104,NA,NA,NA,NA,NA
0.0531300578629189,"0-0.11",0,-4336.446401797,0.0848718584379784,0.789595944335884,"0.66-0.92",0,-4334.96187848269,-0.00352154251843745,0.000832105772197655,2.31534667928739e-05,-0.145080418929829,0.0925332924469911,0.116910854550035,0.0388096121276156,0.0171171281417876,0.0233720927426745,0.0171520285932091,0.0270596926864536,0.526172872626244,"PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I","I",3571,0,100,"no-family",0.157273997801197,"0.02-0.29",0,-4337.58205093297,0.0220688983253809,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.855051710862292,"0.73-0.97",0,-8519.35828835548,0.00939965872896597,0.00264770863960608,0.000385069216331136,-0.329498262473285,0.298287056736312,0.269317866701602,-0.0593314658658012,0.0552132809331961,0.282559739990145,0.0799897685728338,0.0885109045897506,0.366139733330822,"PWY.6630..superpathway.of.L.tyrosine.biosynthesis","biosynthesis",3571,4850,40.9,"heritability.only",0.144948289137708,"0.02-0.27",0,-8521.96953208204,0.0222966357335574,NA,NA,NA,NA,NA
0.0453146844366385,"0-0.1",0.1,-4219.54323589235,0.135866314910347,0.792101295244775,"0.65-0.93",0,-4218.43115465123,-0.00459688962264797,0.000804042480536216,1.08279407484507e-08,-0.134507774782363,0.0895536891293133,0.133102490998951,0.00461595991393137,0.0165672766967395,0.780537144394421,-0.0524824762850285,0.0262429729530937,0.0455145422305022,"PWY.6123..inosine.5..phosphate.biosynthesis.I","I",3571,0,100,"no-family",0.162584020318586,"0.02-0.3",0,-4220.99560612933,0.0235305956798521,NA,NA,NA,NA,NA
0.0596969157698506,"0-0.12",0,-4206.21802742655,0.0448948218585825,0.778346343228101,"0.64-0.91",0,-4204.206734356,-0.00524851103706622,0.00080362449347176,6.53105751551243e-11,-0.131417929612,0.0892138740061918,0.140733224827723,0.00854419079767822,0.0165020718229815,0.604622427783983,-0.00944895670090863,0.0260423777999837,0.71673185814609,"PWY.6897..thiamin.salvage.II","II",3571,0,100,"no-family",0.161956741002049,"0.02-0.3",0,-4206.77051481645,0.0235487972465112,NA,NA,NA,NA,NA
0.0698239364437355,"0.01-0.13",0,-4540.38958622548,0.0241117545769807,0.772368896459572,"0.64-0.9",0,-4537.8462982967,-0.00368509989803989,0.000884306974581443,3.08339662366159e-05,-0.216094614240094,0.0979584308853498,0.0273852036096353,0.0595814565213857,0.0181178483809043,0.0010070477218684,0.0421210540966754,0.0285181287774109,0.139677724995284,"PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II","II",3571,0,100,"no-family",0.157807167096693,"0.02-0.29",0,-4540.40463057871,0.0236971224580062,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.853877014732885,NA,0,-7532.82319491246,0.00188833538157971,0.00200872642623981,0.34718371646111,0.00769061798902462,0.226286113075081,0.972888109715567,0.0442729351171624,0.0418857603546341,0.290515004181155,0.164367493269683,0.067145588917676,0.0143680803157183,"PWY0.1415..superpathway.of.heme.biosynthesis.from.uroporphyrinogen.III","III",3571,5219,36.41,"heritability.only",0.146122985267115,NA,0,-7535.3714084459,0.023975179377612,NA,NA,NA,NA,NA
0.0627264472458219,"0-0.12",0,-5374.32250988842,0.037474834465567,0.78795274217066,"0.66-0.91",0,-5372.15815937705,-0.00836428089270412,0.0011147546478095,6.22554742030871e-14,-0.0826152619218908,0.123730583423423,0.504323296929419,-0.052038526206682,0.0228859059655096,0.0229765602344751,0.0194267801165584,0.0360909920142797,0.590389094203124,"UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I","I",3571,72,99.12,"no-family",0.149320810583519,"0.02-0.28",0,-5374.59938758497,0.0271309822732963,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.859583364150494,"0.74-Inf",0,-4449.90794462007,-0.0042969660352617,0.000846912649488772,3.90189539828384e-07,-0.11692340004825,0.0954350698985644,0.220514271938038,0.00866889481543775,0.0176652455709951,0.6236162696975,0.00442033272720262,0.0283192126570259,0.875962447340326,"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis","biosynthesis",3571,0,100,"heritability.only",0.140416635849506,"0.01-0.27",0,-4452.28402001033,0.0292616989351259,NA,NA,NA,NA,NA
0.0681807304324517,"0.01-0.13",0,-4503.74810221471,0.0281394574424355,0.777096900328048,"0.63-0.92",0,-4501.33835070234,-0.00355133506437594,0.000874861506479928,4.92176953865833e-05,0.0610924248434427,0.0969605154626623,0.528645326088717,-0.0461590729252023,0.0179335073731906,0.0100559036460395,-0.0941011409281294,0.02824042226306,0.000861797904428078,"PWY.6737..starch.degradation.V","V",3571,0,100,"no-family",0.1547223692395,"0.01-0.29",0,-4503.66880476362,0.0308568671438884,NA,NA,NA,NA,NA
0.0691483765712621,"0.01-0.13",0,-4413.20962386848,0.0243377445651318,0.78725788973899,"0.66-0.92",0,-4410.67442306948,-0.00384356062187799,0.000852729863248627,6.5639159640961e-06,-0.179810025260293,0.0945283044444499,0.0571473844716393,0.0419284021637341,0.0174833784096782,0.0164764735598918,0.0315679035750284,0.027526378376576,0.251454484865254,"PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II","II",3571,0,100,"no-family",0.143593733689748,"0.01-0.28",0,-4412.83803600463,0.0375073282181373,NA,NA,NA,NA,NA
0.0568462007490084,"0-0.12",0,-4545.13044394967,0.064776864566439,0.802130872210117,"0.67-0.93",0,-4543.42511816235,-0.00382779223172731,0.000882284777598245,1.43458689022822e-05,-0.203045520177485,0.0980960659354607,0.0384650774631083,0.0590603475511413,0.0181453926155821,0.00113456311976012,0.0338797991026064,0.0286600483631272,0.237155560200984,"PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II","II",3571,0,100,"no-family",0.141022927040874,"0.01-0.28",0,-4545.50720317331,0.0412876368187465,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.86623919766959,NA,0,-3974.35581107574,-0.0042291730192034,0.000741017906273255,1.14817379324097e-08,-0.140612924871078,0.0835322606896966,0.0923099184816597,-0.0122607551317869,0.0154621465925471,0.427805221440333,-0.104827957654269,0.0247881130703769,2.3477327911679e-05,"PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.","containing",3571,0,100,"heritability.only",0.13376080233041,NA,0,-3976.43238558928,0.0415571708765635,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.867528487183727,"0.74-Inf",0,-5720.28282693876,0.00422878938500487,0.00120817258055394,0.000464990462883355,-0.313041471459184,0.136202472534441,0.0215416602478816,-0.0279182419506299,0.0252116524582884,0.268140601461705,0.0304605399550106,0.0404182364125808,0.451069278580917,"PWY0.321..phenylacetate.degradation.I..aerobic.","aerobic",3571,7571,7.75,"heritability.only",0.132471512816273,"0-0.26",0,-5722.29355211864,0.0449250640059892,NA,NA,NA,NA,NA
0.0470229039599161,"0-0.11",0,-4602.9628858752,0.125163252307207,0.82025616141957,"0.7-Inf",0,-4601.78714043203,-0.00499233835418288,0.000894279140185105,2.37047409587263e-08,-0.3066166293967,0.0996955170482593,0.00210128252101644,0.0320999132868765,0.0184431406598059,0.0817748085763134,0.0561222544630781,0.0292058505829395,0.0546548496894496,"PWY.6151..S.adenosyl.L.methionine.cycle.I","I",3571,0,100,"no-family",0.132720934620514,"0-0.26",0,-4603.76922866677,0.0464782515171605,NA,NA,NA,NA,NA
0.0707780962565585,"0.01-0.13",0,-6609.57157682374,0.0166335894163028,0.795862102639347,"0.67-0.92",0,-6606.70426274409,0.00501022329399972,0.00157712049963183,0.00148900934519904,-0.184858271420692,0.174835647267854,0.290362842020125,-0.0114252348307069,0.032335846312693,0.723840819654536,0.0910609106809935,0.0508920382068223,0.07356718864579,"PWY.7446..sulfoglycolysis","sulfoglycolysis",3571,6442,21.51,"no-family",0.133359801104095,"0-0.26",0,-6608.67670606365,0.0470140212711576,NA,NA,NA,NA,NA
0.0649951081177595,"0-0.12",0,-4537.12429081671,0.0342994913807715,0.80316260758933,"0.67-0.94",0,-4534.8844345913,-0.00110126959062019,0.00088156855126083,0.211586060175707,0.0960853131308423,0.0978674659463788,0.326203246507408,-0.0419210767322035,0.0181015783939395,0.0205648416453069,-0.054246822912506,0.0285320875828501,0.0572683965624195,"TRNA.CHARGING.PWY..tRNA.charging","charging",3571,0,100,"no-family",0.131842284292911,"0-0.27",0,-4536.63251977459,0.0615109155858519,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.897140619441064,"0.79-Inf",0.1,-8102.60657467108,0.00369821383987476,0.00234984697211648,0.115531265692495,0.362801510040486,0.265348695228286,0.171542817406405,-0.0591545041481354,0.0491193672163366,0.228473251751622,-0.109308062864802,0.078755999981662,0.1651574033555,"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage","salvage",3571,780,90.5,"heritability.only",0.102859380558936,"0-0.21",0,-8104.3220107474,0.0639883011686684,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.890200802325702,"0.77-Inf",0,-8671.48273540266,0.00772689769411267,0.00275691216381264,0.00506710872386454,0.110924618689285,0.311191392739734,0.721502515458625,0.121300695603752,0.0576047763823262,0.0352269224264758,0.0730607209387409,0.0923584087424049,0.428911013193616,"PWY.5897..superpathway.of.menaquinol.11.biosynthesis","biosynthesis",3571,4151,49.42,"heritability.only",0.109799197674298,"0-0.23",0,-8673.13278360949,0.0692758169894611,NA,NA,NA,NA,NA
0.0759209173861563,"0.02-0.14",0,-4213.31519107849,0.0145410043263682,0.794907697328367,"0.66-0.93",0,-4210.32956817751,-0.00565260413863949,0.000807020639874437,2.48246856487808e-12,0.0322437433507773,0.0893714566741765,0.718261328345832,-0.00816279939016492,0.0165284105035029,0.621401697811019,-0.0710606105333754,0.0259795451162271,0.00623324794238477,"THRESYN.PWY..superpathway.of.L.threonine.biosynthesis","biosynthesis",3571,0,100,"no-family",0.129171385285477,"0-0.27",0,-4211.97113748603,0.0699949539264215,NA,NA,NA,NA,NA
0.110229561462716,"0.04-0.18",0,-8796.25919140452,0.00239274597831361,0.702859856230887,"0.57-0.84",0,-8791.64876703034,-0.0109671894323805,0.00295790561884456,0.000209104789679444,0.335557913558872,0.322136448064638,0.297567524696117,0.110379192451486,0.059537461736306,0.0637469978957154,0.261707655937623,0.0917653807508109,0.00434558402222361,"PWY0.1479..tRNA.processing","processing",3571,1011,87.68,"full model",0.142361889852714,"0-0.29",0,-8793.27697304629,0.0711446366543973,0.044548692453683,"0-0.1",0,-8792.74424920869,0.138822375292182
0.044531992459864,"0-0.11",0,-4256.33203643215,0.155191205797439,0.830473874743357,"0.7-Inf",0,-4255.32180195065,-0.00610387141426271,0.000810762803360208,5.13053637891545e-14,-0.0968780505369603,0.0904703302333349,0.284247332518543,-0.00748562599951456,0.016737005895925,0.654694558937041,-0.0589555192431872,0.0265222713654441,0.0262246743064305,"PWY.6609..adenine.and.adenosine.salvage.III","III",3571,0,100,"no-family",0.124994132796779,"0-0.26",0,-4256.9481741476,0.0713039773123349,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.890798254275942,"0.77-Inf",0,-8671.81789971776,0.00776003030824522,0.00275706347161004,0.00488380100563034,0.106464885475139,0.311219064050308,0.732283269565995,0.119350539628638,0.0576099534020846,0.0382934287019967,0.0801534103953651,0.092366945586363,0.385519390668344,"PWY.5899..superpathway.of.menaquinol.13.biosynthesis","biosynthesis",3571,4151,49.42,"heritability.only",0.109201745724058,"0-0.23",0,-8673.43471012403,0.072141021886205,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.891695627028846,"0.78-Inf",0,-8674.66984954799,0.00777055295691876,0.00275910440355066,0.00485754990859131,0.11121696527957,0.311465390200733,0.721034551353825,0.121318282733431,0.0576556336913716,0.0353620657277,0.0766762451741302,0.0924405411348332,0.406841017423139,"PWY.5898..superpathway.of.menaquinol.12.biosynthesis","biosynthesis",3571,4151,49.42,"heritability.only",0.108304372971154,"0-0.23",0,-8676.26225108238,0.074325952710379,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.882749889641329,"0.76-Inf",0,-6224.21958890447,-0.0135333535730308,0.00138996163424925,2.10697808728307e-22,-0.325403448381676,0.156828332364766,0.037995601831391,0.0496399901665176,0.0290302260351535,0.08727667911064,-0.0685348958747359,0.0465430170662596,0.140884148900774,"PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis","biosynthesis",3571,213,97.4,"heritability.only",0.117250110358671,"0-0.25",0,-6225.7861665018,0.076715132710469,NA,NA,NA,NA,NA
